ticker,date,ret,vwretd
TRV,19971231,0.058968059718608856,0.01782167
TRV,19980130,-0.0800464004278183,0.004511318
TRV,19980227,0.12484236806631088,0.07332087
TRV,19980331,0.07865168899297714,0.05127263
TRV,19980430,0.02187499962747097,0.01092425
TRV,19980529,0.0010214505018666387,-0.02574616
TRV,19980630,-0.010204081423580647,0.03183895
TRV,19980731,0.11134020984172821,-0.02337691
TRV,19980831,-0.3401486873626709,-0.1578597
TRV,19980930,-0.15492957830429077,0.06381406
MMM,19620731,0.08533333241939545,0.06543834
MMM,19620831,0.06535626202821732,0.023416680000000002
MMM,19620928,-0.10185185074806213,-0.05015767
MMM,19621031,-0.025773195549845695,0.0021876350000000003
MMM,19621130,0.1576719582080841,0.1101369
MMM,19621231,-0.027522936463356018,0.01186515
MMM,19630131,0.13443395495414734,0.05184823
MMM,19630228,-0.03160083293914795,-0.02193106
MMM,19630329,0.006465517450124025,0.03291728
MMM,19630430,0.05139186233282089,0.04743851
MMM,19630531,-0.030957229435443878,0.02005139
MMM,19630628,-0.03586497902870178,-0.01803049
MMM,19630731,0.039387308061122894,-0.0017174940000000002
MMM,19630830,0.0648421049118042,0.05268367
MMM,19630930,-0.0317460335791111,-0.01189808
MMM,19631031,0.08811475336551666,0.0277083
MMM,19631129,-0.009792843833565712,-0.0055489680000000005
MMM,19631231,-0.013358778320252895,0.0217365
MMM,19640131,0.06769826263189316,0.02579008
MMM,19640228,-0.021739130839705467,0.017207300000000002
MMM,19640331,-0.03903345763683319,0.01763623
MMM,19640430,-0.03675048425793648,0.004607358000000001
MMM,19640528,-0.0401606410741806,0.01740315
MMM,19640630,-0.012605042196810246,0.01507987
MMM,19640731,0.021276595070958138,0.020118320000000002
MMM,19640831,-0.03750000149011612,-0.01126617
MMM,19640930,-0.015217390842735767,0.03048012
MMM,19641030,0.05960264801979065,0.008869302
MMM,19641130,-0.03750000149011612,0.0030895690000000003
MMM,19641231,-0.03695652261376381,0.003689846
MMM,19650129,0.15124154090881348,0.03864574
MMM,19650226,-0.03490196168422699,0.006945935
MMM,19650331,0.0,-0.00971524
MMM,19650430,0.0,0.033652180000000004
MMM,19650528,-0.01795918308198452,-0.004350524000000001
MMM,19650630,-0.037578288465738297,-0.05186835
MMM,19650730,-0.05206073820590973,0.0167595
MMM,19650831,0.009610984474420547,0.03088298
MMM,19650930,0.08200455456972122,0.03195219
MMM,19651029,0.056842103600502014,0.02927143
MMM,19651130,0.0661354586482048,0.003064989
MMM,19651231,0.02063789777457714,0.013544780000000001
MMM,19660131,0.014705882407724857,0.01212212
MMM,19660228,-0.021014492958784103,-0.008620886000000001
MMM,19660331,-0.01858736015856266,-0.02092299
MMM,19660429,0.13257575035095215,0.02483704
MMM,19660531,0.004013378173112869,-0.05253842
MMM,19660630,-0.011705685406923294,-0.01031711
MMM,19660729,0.0964467003941536,-0.01287017
MMM,19660831,-0.07037036865949631,-0.07538751
MMM,19660930,0.029999999329447746,-0.006958398
MMM,19661031,-0.01779935322701931,0.04229431
MMM,19661130,0.05831960588693619,0.01751626
MMM,19661230,-0.02500000037252903,0.006210231
MMM,19670131,0.08974359184503555,0.08552963
MMM,19670228,0.027352940291166306,0.01094501
MMM,19670331,0.06034482643008232,0.043384
MMM,19670428,-0.056910570710897446,0.041608650000000004
MMM,19670531,-0.02068965509533882,-0.0392931
MMM,19670630,-0.04860088229179382,0.026902330000000002
MMM,19670731,0.05263157933950424,0.04918982
MMM,19670831,-0.01970588229596615,-0.006282029000000001
MMM,19670929,0.07831325381994247,0.03428565
MMM,19671031,-0.001396648003719747,-0.02743284
MMM,19671130,0.02321678400039673,0.007901721
MMM,19671229,0.03703703731298447,0.03369884
MMM,19680131,-0.06878306716680527,-0.03633116
MMM,19680229,-0.05269886180758476,-0.03362382
MMM,19680329,0.04216867312788963,0.005116762
MMM,19680430,0.17052023112773895,0.09414785
MMM,19680531,0.10604938119649887,0.02703952
MMM,19680628,-0.043673012405633926,0.011527270000000001
MMM,19680730,-0.06557376682758331,-0.02202376
MMM,19680830,0.06253132969141006,0.01803673
MMM,19680930,-0.02248520776629448,0.04445384
MMM,19681031,0.049636803567409515,0.009041496000000001
MMM,19681129,0.052941177040338516,0.05850088
MMM,19681231,-0.08021978288888931,-0.0338729
MMM,19690131,-0.052568696439266205,-0.006711428
MMM,19690228,-0.03505674749612808,-0.05364063
MMM,19690328,0.08005249500274658,0.03050514
MMM,19690430,0.013365735299885273,0.02052654
MMM,19690529,0.03261391073465347,0.005039936
MMM,19690630,-0.05827505886554718,-0.06738772
MMM,19690731,0.009900989942252636,-0.06517118
MMM,19690829,0.062745101749897,0.05149065
MMM,19690930,0.0034722222480922937,-0.02258974
MMM,19691031,0.05190311372280121,0.05563746
MMM,19691128,-0.00416666641831398,-0.03216361
MMM,19691231,-0.03093922697007656,-0.01968027
MMM,19700130,-0.08437856286764145,-0.07325433
MMM,19700227,0.09028642624616623,0.056706190000000004
MMM,19700331,-0.04128440469503403,-0.0047290480000000005
MMM,19700430,-0.10287081450223923,-0.105318
MMM,19700529,-0.09399999678134918,-0.06434612
MMM,19700630,-0.10650887340307236,-0.05106708
MMM,19700731,0.06953642517328262,0.07416985
MMM,19700831,0.09365325421094894,0.05003595
MMM,19700930,0.005689900368452072,0.047535100000000004
MMM,19701030,0.0014144271844998002,-0.01820759
MMM,19701130,0.02048022672533989,0.05044846
MMM,19701231,0.10152990370988846,0.060723070000000004
MMM,19710129,0.0,0.0520295
MMM,19710226,0.05265151336789131,0.01691251
MMM,19710331,0.08674699068069458,0.044777620000000004
MMM,19710430,0.015521064400672913,0.03333244
MMM,19710528,-0.00032751087564975023,-0.036408710000000004
MMM,19710630,0.06798245757818222,0.003119315
MMM,19710730,-0.0533880889415741,-0.04028279
MMM,19710831,0.03980477154254913,0.04251106
MMM,19710930,0.02513089030981064,-0.005015686
MMM,19711029,-0.01940755918622017,-0.04068255
MMM,19711130,0.020520834252238274,-0.001262096
MMM,19711231,0.10655737668275833,0.09125689000000001
MMM,19720131,-0.0055555556900799274,0.028382150000000002
MMM,19720229,0.05199999734759331,0.031348720000000004
MMM,19720330,0.04706927016377449,0.008722727000000001
MMM,19720428,-0.04325699806213379,0.005505264
MMM,19720531,0.0911773070693016,0.01637547
MMM,19720630,-0.005704971496015787,-0.020896500000000002
MMM,19720731,0.08196721225976944,-0.004253696
MMM,19720831,-0.02890302985906601,0.03596625
MMM,19720929,0.0,-0.007670341000000001
MMM,19721031,0.03912363201379776,0.008675791
MMM,19721130,0.025487951934337616,0.0497637
MMM,19721229,0.008836524561047554,0.01124341
MMM,19730131,-0.01605839468538761,-0.02745415
MMM,19730228,-0.035608310252428055,-0.04436952
MMM,19730330,0.043209876865148544,-0.007857176
MMM,19730430,-0.07544378936290741,-0.051769340000000004
MMM,19730531,0.06239999830722809,-0.02450797
MMM,19730629,0.012084592133760452,-0.008647891000000001
MMM,19730731,0.020895522087812424,0.05696059
MMM,19730831,0.00906432792544365,-0.02965693
MMM,19730928,0.040697675198316574,0.05393126
MMM,19731031,-0.03351955488324165,-0.00041510740000000004
MMM,19731130,-0.09364161640405655,-0.1207133
MMM,19731231,-0.0015999999595806003,0.01143655
MMM,19740131,-0.025641025975346565,0.004412671
MMM,19740228,0.013980262912809849,0.002345074
MMM,19740329,-0.032573290169239044,-0.02336402
MMM,19740430,-0.03703703731298447,-0.04596092
MMM,19740531,-0.007867133244872093,-0.04198143
MMM,19740628,0.040707964450120926,-0.02294237
MMM,19740731,-0.11564625799655914,-0.07087424
MMM,19740830,-0.07211538404226303,-0.08775712000000001
MMM,19740930,-0.18333333730697632,-0.10971829999999999
MMM,19741031,0.25765305757522583,0.16558409999999998
MMM,19741129,-0.13894523680210114,-0.04104609
MMM,19741231,-0.1255924105644226,-0.027005420000000002
MMM,19750131,-0.002710027154535055,0.1415995
MMM,19750228,0.18125000596046448,0.05841169
MMM,19750331,-0.0555555559694767,0.030190480000000002
MMM,19750430,0.17401960492134094,0.046496670000000004
MMM,19750530,0.1037578284740448,0.05513955
MMM,19750630,0.022813688963651657,0.05147332
MMM,19750731,-0.14869888126850128,-0.06038471
MMM,19750829,-0.03122270666062832,-0.023557500000000002
MMM,19750930,-0.07482992857694626,-0.03800991
MMM,19751031,0.1299019604921341,0.0558566
MMM,19751128,0.07093275338411331,0.031221600000000002
MMM,19751231,-0.09572301059961319,-0.01099771
MMM,19760130,0.12837837636470795,0.1260122
MMM,19760227,-0.08003991842269897,0.0073096030000000005
MMM,19760331,0.12008733302354813,0.02674025
MMM,19760430,-0.035087719559669495,-0.01040186
MMM,19760528,-0.10525252670049667,-0.009325603
MMM,19760630,0.011363636702299118,0.04452101
MMM,19760730,0.0853932574391365,-0.006136190000000001
MMM,19760831,0.03084886074066162,-0.001397962
MMM,19760930,0.04040404036641121,0.02451259
MMM,19761029,-0.06407766789197922,-0.0203717
MMM,19761130,-0.04792531207203865,0.005363398
MMM,19761231,-0.00657894741743803,0.06159101
MMM,19770131,-0.10816776752471924,-0.036326040000000004
MMM,19770228,0.018316831439733505,-0.01574441
MMM,19770331,-0.01715686358511448,-0.009248591
MMM,19770429,-0.03241895139217377,0.004962074
MMM,19770531,-0.0015463915187865496,-0.010777
MMM,19770630,0.02864583395421505,0.05136869
MMM,19770729,0.015189873054623604,-0.01280639
MMM,19770831,0.04837905243039131,-0.0133381
MMM,19770930,-0.028776979073882103,0.0015718870000000001
MMM,19771031,-0.051851850003004074,-0.03927758
MMM,19771130,0.01666666753590107,0.0454397
MMM,19771230,0.002583979396149516,0.008222710000000001
MMM,19780131,-0.0335051529109478,-0.055198910000000004
MMM,19780228,-0.02666666731238365,-0.009274694
MMM,19780331,-0.030470913276076317,0.03400927
MMM,19780428,0.16857142746448517,0.08285323
MMM,19780531,0.05378973111510277,0.02322997
MMM,19780630,0.03044496476650238,-0.01074848
MMM,19780731,0.08636363595724106,0.05674101
MMM,19780831,0.0460251048207283,0.04237023
MMM,19780929,-0.060483869165182114,-0.0068886120000000006
MMM,19781031,-0.019313305616378784,-0.1109954
MMM,19781130,0.04814004525542259,0.03378727
MMM,19781229,0.06315789371728897,0.01770776
MMM,19790131,-0.0178217813372612,0.0495299
MMM,19790228,-0.081048384308815,-0.02676539
MMM,19790330,0.026607539504766464,0.06561343
MMM,19790430,-0.03239740803837776,0.008519717000000001
MMM,19790531,-0.0004464281373657286,-0.0135714
MMM,19790629,0.018058691173791885,0.046851580000000004
MMM,19790731,-0.05764966830611229,0.0149913
MMM,19790831,0.06305882334709167,0.06473161
MMM,19790928,-0.07382550090551376,0.001426022
MMM,19791031,-0.03381642326712608,-0.07266193
MMM,19791130,0.004500000271946192,0.06360385
MMM,19791231,0.012594458647072315,0.0282146
MMM,19800131,-0.014925372786819935,0.06560711
MMM,19800229,0.024242423474788666,0.001014548
MMM,19800331,-0.004999999888241291,-0.12022419999999999
MMM,19800430,0.060301508754491806,0.05228721
MMM,19800530,0.041706159710884094,0.06009049
MMM,19800630,-0.02073732763528824,0.03771436
MMM,19800731,0.10588235408067703,0.06943817000000001
MMM,19800829,-0.002978723496198654,0.0235535
MMM,19800930,0.030237581580877304,0.02949784
MMM,19801031,-0.0628930851817131,0.02009481
MMM,19801128,0.09753914922475815,0.10495209999999999
MMM,19801231,-0.0268041230738163,-0.03441059
MMM,19810130,-0.014830508269369602,-0.040084840000000004
MMM,19810227,0.0924731194972992,0.015519360000000001
MMM,19810331,0.005976095795631409,0.046182890000000004
MMM,19810430,-0.041584160178899765,-0.01126625
MMM,19810529,-0.057851240038871765,0.01354637
MMM,19810630,0.02222222276031971,-0.01024274
MMM,19810731,-0.056521739810705185,-0.003079483
MMM,19810831,-0.039170507341623306,-0.05628101
MMM,19810930,-0.02676399052143097,-0.06377578
MMM,19811030,-0.007499999832361937,0.060162150000000005
MMM,19811130,0.10831234604120255,0.04584814
MMM,19811231,0.004608294926583767,-0.02809599
MMM,19820129,0.029816513881087303,-0.02620859
MMM,19820226,-0.00801781751215458,-0.05112622
MMM,19820331,-0.006833713036030531,-0.01010141
MMM,19820430,0.0068807341158390045,0.04326891
MMM,19820528,-0.04920273274183273,-0.02821291
MMM,19820630,0.036496348679065704,-0.0239132
MMM,19820730,-0.002347417874261737,-0.02052549
MMM,19820831,0.17270588874816895,0.1190159
MMM,19820930,0.03455284610390663,0.01676568
MMM,19821029,0.14341846108436584,0.1186322
MMM,19821130,0.02989690750837326,0.05194144
MMM,19821231,0.011804384179413319,0.014509870000000001
MMM,19830131,0.0033333334140479565,0.04184372
MMM,19830228,0.04916943609714508,0.03021478
MMM,19830331,0.0,0.03467751
MMM,19830429,0.08799999952316284,0.07418492
MMM,19830531,0.030294116586446762,0.01322526
MMM,19830630,-0.03458213433623314,0.0378373
MMM,19830729,-0.05074626952409744,-0.03156984
MMM,19830831,-0.0037735849618911743,0.0034652990000000002
MMM,19830930,0.06060606241226196,0.01602687
MMM,19831031,0.02255639061331749,-0.02807753
MMM,19831130,0.017058823257684708,0.02955592
MMM,19831230,-0.036496348679065704,-0.01046383
MMM,19840131,-0.06060606241226196,-0.01302517
MMM,19840229,-0.01645161211490631,-0.03907293
MMM,19840330,-0.03482586890459061,0.0133896
MMM,19840430,0.03951890021562576,0.0025375130000000004
MMM,19840531,0.0013223143760114908,-0.05231956
MMM,19840629,0.030050083994865417,0.02338386
MMM,19840731,-0.0178282018750906,-0.02062318
MMM,19840831,0.10033003240823746,0.1126908
MMM,19840928,-0.0833333358168602,0.0004034452
MMM,19841031,0.07603305578231812,-7.312228e-05
MMM,19841130,-0.027956988662481308,-0.010685120000000001
MMM,19841231,0.00479233218356967,0.02365304
MMM,19850131,0.07313195616006851,0.08571907000000001
MMM,19850228,-0.017777778208255768,0.016897660000000002
MMM,19850329,0.0030487803742289543,-0.001746759
MMM,19850430,-0.06382978707551956,-0.002186514
MMM,19850531,-0.01461038924753666,0.05577431
MMM,19850628,0.03999999910593033,0.01709094
MMM,19850731,0.025641025975346565,-0.0002511004
MMM,19850830,-0.03281249850988388,-0.004794401
MMM,19850930,-0.006535947788506746,-0.03982587
MMM,19851031,0.02302631549537182,0.04444109
MMM,19851129,0.09646302461624146,0.06922843000000001
MMM,19851231,0.06370370090007782,0.04306149
MMM,19860131,0.01253481861203909,0.009830249000000001
MMM,19860228,0.09656120836734772,0.07250131
MMM,19860331,0.0658227875828743,0.053886830000000004
MMM,19860430,-0.0047505940310657024,-0.007903121
MMM,19860530,0.026491645723581314,0.05084652
MMM,19860630,0.06682297587394714,0.01424398
MMM,19860731,-0.024175824597477913,-0.059700130000000004
MMM,19860829,0.020495494827628136,0.06618293
MMM,19860930,-0.10456062108278275,-0.07901992000000001
MMM,19861031,0.08571428805589676,0.04930472
MMM,19861128,0.03340961039066315,0.01509305
MMM,19861231,0.0412946417927742,-0.02638714
MMM,19870130,0.10932476073503494,0.1284987
MMM,19870227,-0.007304347585886717,0.047921820000000004
MMM,19870331,0.014705882407724857,0.02366445
MMM,19870430,-0.012560386210680008,-0.01699554
MMM,19870529,0.008258316665887833,0.005122664000000001
MMM,19870630,0.10850439965724945,0.04365455
MMM,19870731,0.04056437313556671,0.04424724
MMM,19870831,0.08935593068599701,0.0371465
MMM,19870930,0.023474179208278656,-0.02077283
MMM,19871030,-0.27828747034072876,-0.2253613
MMM,19871130,-0.00483050849288702,-0.07227181
MMM,19871231,0.10515021532773972,0.07032388
MMM,19880129,-0.06019417569041252,0.04487472
MMM,19880229,-0.016033058986067772,0.051691270000000004
MMM,19880331,-0.025423727929592133,-0.01659768
MMM,19880429,0.028260869905352592,0.01099253
MMM,19880531,0.053361520171165466,0.0004473087
MMM,19880630,0.06882590800523758,0.05145697
MMM,19880729,-0.03219696879386902,-0.007272285000000001
MMM,19880831,-0.04649706557393074,-0.02800578
MMM,19880930,0.06625258922576904,0.03720373
MMM,19881031,-0.05631067976355553,0.01764535
MMM,19881130,0.002551439916715026,-0.01641086
MMM,19881230,0.026915114372968674,0.02107066
MMM,19890131,0.10483870655298233,0.06610128
MMM,19890228,-0.03978102281689644,-0.01644182
MMM,19890331,0.028790786862373352,0.02146452
MMM,19890428,0.06716418266296387,0.04820698
MMM,19890531,0.02657342702150345,0.03933567
MMM,19890630,-0.024054983630776405,-0.004855535
MMM,19890731,0.07042253762483597,0.07712836
MMM,19890831,0.04802631586790085,0.022126
MMM,19890929,-0.04905063286423683,-0.0014733320000000002
MMM,19891031,-0.046589016914367676,-0.02928516
MMM,19891130,0.08411867171525955,0.01781624
MMM,19891229,0.034090910106897354,0.01829401
MMM,19900131,-0.0188383050262928,-0.07011361
MMM,19900228,0.03494400158524513,0.01489994
MMM,19900330,0.015600623562932014,0.02414776
MMM,19900430,-0.02457757294178009,-0.028283060000000002
MMM,19900531,0.05014173313975334,0.08893468
MMM,19900629,0.048411495983600616,-0.004192862
MMM,19900731,0.043290045112371445,-0.009391909
MMM,19900831,-0.12055324763059616,-0.0919028
MMM,19900928,-0.02063492126762867,-0.05384421
MMM,19901031,0.024311183020472527,-0.01249875
MMM,19901130,0.03772151842713356,0.06574162
MMM,19901231,0.05538461357355118,0.02951084
MMM,19910131,-0.010204081423580647,0.04908338
MMM,19910228,0.051899854093790054,0.07584751
MMM,19910328,0.0,0.02892204
MMM,19910430,0.007062146905809641,0.0033108020000000003
MMM,19910531,0.07747545838356018,0.04073653
MMM,19910628,-0.01706036739051342,-0.04402354
MMM,19910731,-0.06275033205747604,0.04678907
MMM,19910830,-0.0010826213983818889,0.026806780000000002
MMM,19910930,0.03741007298231125,-0.01097863
MMM,19911031,0.009708737954497337,0.017847000000000002
MMM,19911129,-0.03813186660408974,-0.03729085
MMM,19911231,0.09798271209001541,0.106782
MMM,19920131,-0.044619422405958176,-0.0011635480000000001
MMM,19920228,0.008791209198534489,0.013355210000000001
MMM,19920331,-0.024725275114178658,-0.02369942
MMM,19920430,0.056338027119636536,0.01341432
MMM,19920529,0.0285333339124918,0.006407138000000001
MMM,19920630,0.014379085041582584,-0.0192571
MMM,19920731,0.030927835032343864,0.03989972
MMM,19920831,-0.00699999975040555,-0.02081892
MMM,19920930,0.04060913622379303,0.01246105
MMM,19921030,0.0036585365887731314,0.01098108
MMM,19921130,-0.0007290400099009275,0.04018287
MMM,19921231,-0.013480392284691334,0.017741530000000002
MMM,19930129,-0.0260869562625885,0.012617070000000001
MMM,19930226,0.08500000089406967,0.005425406000000001
MMM,19930331,0.0379146933555603,0.02508923
MMM,19930430,0.015981735661625862,-0.02539078
MMM,19930528,0.022067416459321976,0.02957208
MMM,19930630,-0.04318936914205551,0.005434345
MMM,19930730,-0.02777777798473835,-0.0008060529
MMM,19930831,0.05195238068699837,0.03949608
MMM,19930930,-0.06157354637980461,0.0006287303
MMM,19931029,0.008505468256771564,0.01805087
MMM,19931130,0.058602411299943924,-0.01760047
MMM,19931231,-0.0022935778833925724,0.01955477
MMM,19940131,-0.013793103396892548,0.03145912
MMM,19940228,-0.009277389384806156,-0.024206850000000002
MMM,19940331,-0.06049821898341179,-0.04579461
MMM,19940429,-0.010101010091602802,0.009494642000000001
MMM,19940531,0.04979591816663742,0.009352695000000001
MMM,19940630,-0.026960784569382668,-0.027880250000000002
MMM,19940729,0.07052896916866302,0.03065685
MMM,19940831,0.04592941328883171,0.04262911
MMM,19940930,0.0022675737272948027,-0.01833766
MMM,19941031,0.0022624435368925333,0.014519830000000001
MMM,19941130,-0.06654627621173859,-0.03720634
MMM,19941230,0.04146341606974602,0.012580290000000001
MMM,19950131,-0.018735362216830254,0.02035284
MMM,19950228,0.05431981012225151,0.0396473
MMM,19950331,0.06164383515715599,0.02706509
MMM,19950428,0.025806451216340065,0.02504833
MMM,19950531,0.014171907678246498,0.03390846
MMM,19950630,-0.04374999925494194,0.03114199
MMM,19950731,-0.013071895577013493,0.04080114
MMM,19950831,-0.027019867673516273,0.009294915
MMM,19950929,0.032036613672971725,0.03635392
MMM,19951031,0.008869179524481297,-0.01133864
MMM,19951130,0.15771429240703583,0.04277105
MMM,19951229,0.01529636699706316,0.0151922
MMM,19960131,-0.028248587623238564,0.02812137
MMM,19960229,0.016976743936538696,0.016352620000000002
MMM,19960329,-0.007677542977035046,0.01091403
MMM,19960430,0.01740812323987484,0.025559890000000002
MMM,19960531,0.0451711043715477,0.02681004
MMM,19960628,0.010989011265337467,-0.008289313000000001
MMM,19960731,-0.02269110456109047,-0.05384932
MMM,19960830,0.06523077189922333,0.03245125
MMM,19960930,0.014545454643666744,0.05298472
MMM,19961031,0.0949820801615715,0.01367326
MMM,19961129,0.10297872126102448,0.0656042
MMM,19961231,-0.008955223485827446,-0.011391450000000001
MMM,19970131,0.027108434587717056,0.053440680000000004
MMM,19970228,0.08539589494466782,-0.001067178
MMM,19970331,-0.08016304671764374,-0.04486433
MMM,19970430,0.028064992278814316,0.04239623
MMM,19970530,0.062126435339450836,0.07163968
MMM,19970630,0.11292517185211182,0.04408098
MMM,19970731,-0.07334963232278824,0.07651265
MMM,19970829,-0.045857518911361694,-0.03632035
MMM,19970930,0.02851182222366333,0.05845339
MMM,19971031,-0.010141988284885883,-0.03443246
MMM,19971128,0.0706830620765686,0.03035378
MMM,19971231,-0.15779346227645874,0.01782167
MMM,19980130,0.01751713640987873,0.004511318
MMM,19980227,0.028293414041399956,0.07332087
MMM,19980331,0.06666667014360428,0.05127263
MMM,19980430,0.03708791360259056,0.01092425
MMM,19980529,-0.012715231627225876,-0.02574616
MMM,19980630,-0.11268556118011475,0.03183895
MMM,19980731,-0.08593156188726425,-0.02337691
MMM,19980831,-0.08086522668600082,-0.1578597
MMM,19980930,0.07572992891073227,0.06381406
MMM,19981030,0.08057676255702972,0.07440591
MMM,19981130,0.017896389588713646,0.06200103
MMM,19981231,-0.11645963042974472,0.06305891
MMM,19990129,0.09138840436935425,0.03844676
MMM,19990226,-0.03867954760789871,-0.03808261
MMM,19990331,-0.04472573846578598,0.03792548
MMM,19990430,0.2579505443572998,0.04909208
MMM,19990528,-0.030224718153476715,-0.02070774
MMM,19990630,0.013848396949470043,0.050823480000000004
MMM,19990730,0.011502516455948353,-0.03083344
MMM,19990831,0.08099502325057983,-0.009907085000000001
MMM,19990930,0.016534391790628433,-0.0226689
MMM,19991029,-0.010409889742732048,0.06210732
MMM,19991130,0.011150558479130268,0.03682223
MMM,19991231,0.024198822677135468,0.08374456
MMM,20000131,-0.04342273250222206,-0.03962196
MMM,20000229,-0.051882509142160416,0.03176024
MMM,20000331,0.004252303391695023,0.05349839
MMM,20000428,-0.02187720499932766,-0.05951937
MMM,20000531,-0.0034054836723953485,-0.03886035
MMM,20000630,-0.03790087625384331,0.05157642
MMM,20000731,0.09166666865348816,-0.01767922
MMM,20000831,0.039056211709976196,0.07498387000000001
MMM,20000929,-0.02016128972172737,-0.0511544
MMM,20001031,0.06035665422677994,-0.02448012
MMM,20001130,0.03963777422904968,-0.1023654
MMM,20001229,0.20650812983512878,0.020449560000000002
MMM,20010131,-0.08174272626638412,0.03957528
MMM,20010228,0.02440125122666359,-0.09908441
MMM,20010330,-0.07849222421646118,-0.07040813
MMM,20010430,0.14542829990386963,0.08383495
MMM,20010531,0.0014284489443525672,0.01045007
MMM,20010629,-0.03778043016791344,-0.01756145
MMM,20010731,-0.01945662871003151,-0.0182836
MMM,20010831,-0.06417589634656906,-0.05897984
MMM,20010928,-0.054755013436079025,-0.09149703000000001
MMM,20011031,0.06077231466770172,0.02784657
MMM,20011130,0.1034681424498558,0.07878876
MMM,20011231,0.03168089687824249,0.01785592
MMM,20020131,-0.06099313870072365,-0.015966150000000002
MMM,20020228,0.06801801919937134,-0.02169973
MMM,20020328,-0.02476043626666069,0.04469906
MMM,20020430,0.09381793439388275,-0.04960013
MMM,20020531,0.001987259602174163,-0.01050954
MMM,20020628,-0.01937335729598999,-0.07025918
MMM,20020731,0.02300814539194107,-0.08112465
MMM,20020830,-0.0020663186442106962,0.007948902
MMM,20020930,-0.11988792568445206,-0.09992281
MMM,20021031,0.1543148159980774,0.07493965
MMM,20021129,0.02780844084918499,0.06128161
MMM,20021231,-0.05044284090399742,-0.05333442
MMM,20030131,0.010137874633073807,-0.023366770000000002
MMM,20030228,0.011882775463163853,-0.01541721
MMM,20030331,0.03716994449496269,0.0103213
MMM,20030430,-0.03068521060049534,0.08276761
MMM,20030530,0.00864805094897747,0.06347126
MMM,20030630,0.019846560433506966,0.01634584
MMM,20030731,0.08699024468660355,0.02311219
MMM,20030829,0.020898746326565742,0.02496536
MMM,20030930,-0.030392376706004143,-0.009120235
MMM,20031031,0.14188508689403534,0.06036078
MMM,20031128,0.006339523009955883,0.0165941
MMM,20031231,0.07578438520431519,0.04547635
MMM,20040130,-0.06985772401094437,0.02304194
MMM,20040227,-0.008977111428976059,0.01544306
MMM,20040331,0.049346402287483215,-0.01066161
MMM,20040430,0.05630878731608391,-0.02422193
MMM,20040528,-0.0180389191955328,0.01406833
MMM,20040630,0.06445133686065674,0.02161092
MMM,20040730,-0.08499056845903397,-0.03769773
MMM,20040831,0.004371054004877806,0.0027029000000000003
MMM,20040930,-0.029018932953476906,0.02055616
MMM,20041029,-0.030011272057890892,0.01780559
MMM,20041130,0.030681921169161797,0.04821379
MMM,20041231,0.031159736216068268,0.03516963
MMM,20050131,0.02790302038192749,-0.02654588
MMM,20050228,2.154980549562424e-08,0.0226461
MMM,20050331,0.020848223939538002,-0.01694364
MMM,20050429,-0.10759716480970383,-0.02520633
MMM,20050531,0.007846217602491379,0.037954
