permno,date,prc,ret
14593.0,1992-01-14,64.5,0.04032257944345474
14593.0,1992-01-15,63.5,-0.01550387591123581
14593.0,1992-01-16,62.75,-0.011811023578047752
14593.0,1992-01-17,64.75,0.03187251091003418
14593.0,1992-01-20,64.0,-0.011583011597394943
14593.0,1992-01-21,61.125,-0.044921875
14593.0,1992-01-22,63.5,0.03885480388998985
14593.0,1992-01-23,64.5,0.015748031437397003
14593.0,1992-01-24,64.625,0.0019379844889044762
14593.0,1992-01-27,64.5,-0.0019342360319569707
14593.0,1992-01-28,65.25,0.011627906933426857
14593.0,1992-01-29,63.25,-0.030651340261101723
14593.0,1992-01-30,63.75,0.007905138656497002
14593.0,1992-01-31,64.75,0.01568627543747425
14593.0,1992-02-03,65.75,0.0154440151527524
14593.0,1992-02-04,65.75,0.0
14593.0,1992-02-05,66.125,0.005703422240912914
14593.0,1992-02-06,64.125,-0.030245747417211533
14593.0,1992-02-07,64.0,-0.001949317753314972
14593.0,1992-02-10,63.125,-0.013671875
14593.0,1992-02-11,62.875,-0.003960396163165569
14593.0,1992-02-12,65.25,0.037773359566926956
14593.0,1992-02-13,64.25,-0.015325670130550861
14593.0,1992-02-14,64.125,-7.782105240039527e-05
14593.0,1992-02-18,62.75,-0.02144249528646469
14593.0,1992-02-19,62.0,-0.011952191591262817
14593.0,1992-02-20,64.625,0.04233871027827263
14593.0,1992-02-21,65.0,0.005802707746624947
14593.0,1992-02-24,66.125,0.017307693138718605
14593.0,1992-02-25,68.5,0.03591682389378548
14593.0,1992-02-26,69.875,0.020072992891073227
14593.0,1992-02-27,68.5,-0.01967799663543701
14593.0,1992-02-28,67.5,-0.014598540030419827
14593.0,1992-03-02,67.25,-0.003703703638166189
14593.0,1992-03-03,66.375,-0.013011152856051922
14593.0,1992-03-04,65.0,-0.020715631544589996
14593.0,1992-03-05,63.5,-0.023076923564076424
14593.0,1992-03-06,64.0,0.007874015718698502
14593.0,1992-03-09,63.75,-0.00390625
14593.0,1992-03-10,63.75,0.0
14593.0,1992-03-11,63.25,-0.007843137718737125
14593.0,1992-03-12,62.75,-0.007905138656497002
14593.0,1992-03-13,63.125,0.005976095795631409
14593.0,1992-03-16,63.375,0.003960396163165569
14593.0,1992-03-17,62.875,-0.00788954645395279
14593.0,1992-03-18,63.75,0.013916500844061375
14593.0,1992-03-19,63.0,-0.0117647061124444
14593.0,1992-03-20,63.25,0.003968254197388887
14593.0,1992-03-23,63.0,-0.003952569328248501
14593.0,1992-03-24,65.0,0.0317460335791111
14593.0,1992-03-25,64.5,-0.007692307699471712
14593.0,1992-03-26,64.0,-0.007751937955617905
14593.0,1992-03-27,61.0,-0.046875
14593.0,1992-03-30,58.125,-0.04713114723563194
14593.0,1992-03-31,58.25,0.0021505376789718866
14593.0,1992-04-01,59.0,0.01287553645670414
14593.0,1992-04-02,58.75,-0.0042372881434857845
14593.0,1992-04-03,59.0,0.0042553190141916275
14593.0,1992-04-06,60.75,0.029661016538739204
14593.0,1992-04-07,57.25,-0.05761316791176796
14593.0,1992-04-08,55.875,-0.024017468094825745
14593.0,1992-04-09,57.25,0.02460850030183792
14593.0,1992-04-10,55.5,-0.030567685142159462
14593.0,1992-04-13,56.5,0.018018018454313278
14593.0,1992-04-14,58.75,0.0398230105638504
14593.0,1992-04-15,60.5,0.029787234961986542
14593.0,1992-04-16,59.0,-0.024793388321995735
14593.0,1992-04-20,56.75,-0.0381355918943882
14593.0,1992-04-21,56.25,-0.008810572326183319
14593.0,1992-04-22,57.625,0.024444444105029106
14593.0,1992-04-23,57.0,-0.010845987126231194
14593.0,1992-04-24,56.5,-0.008771929889917374
14593.0,1992-04-27,55.75,-0.013274336233735085
14593.0,1992-04-28,54.25,-0.026905829086899757
14593.0,1992-04-29,57.0,0.05069124326109886
14593.0,1992-04-30,60.125,0.05482456088066101
14593.0,1992-05-01,59.25,-0.014553014189004898
14593.0,1992-05-04,60.5,0.02109704725444317
14593.0,1992-05-05,60.5,0.0
14593.0,1992-05-06,61.75,0.020661156624555588
14593.0,1992-05-07,60.75,-0.016194332391023636
14593.0,1992-05-08,62.0,0.020576132461428642
14593.0,1992-05-11,62.25,0.004032257944345474
14593.0,1992-05-12,62.25,0.0
14593.0,1992-05-13,62.75,0.00803212821483612
14593.0,1992-05-14,61.375,-0.0219123512506485
14593.0,1992-05-15,60.625,-0.012219958938658237
14593.0,1992-05-18,60.375,-0.004123711492866278
14593.0,1992-05-19,59.375,-0.01656314730644226
14593.0,1992-05-20,60.0,0.010526316240429878
14593.0,1992-05-21,59.125,-0.014583333395421505
14593.0,1992-05-22,59.5,0.006342494860291481
14593.0,1992-05-26,59.25,-0.004201680887490511
14593.0,1992-05-27,60.25,0.016877636313438416
14593.0,1992-05-28,59.5,-0.01244813296943903
14593.0,1992-05-29,59.75,0.004201680887490511
14593.0,1992-06-01,57.5,-0.03564853593707085
14593.0,1992-06-02,56.5,-0.017391303554177284
14593.0,1992-06-03,54.125,-0.04203539714217186
14593.0,1992-06-04,54.5,0.006928406655788422
14593.0,1992-06-05,54.875,0.0068807341158390045
14593.0,1992-06-08,54.25,-0.01138952188193798
14593.0,1992-06-09,54.0,-0.004608294926583767
14593.0,1992-06-10,53.75,-0.004629629664123058
14593.0,1992-06-11,53.875,0.0023255813866853714
14593.0,1992-06-12,54.625,0.013921113684773445
14593.0,1992-06-15,52.625,-0.03661327064037323
14593.0,1992-06-16,49.25,-0.06413301825523376
14593.0,1992-06-17,47.5,-0.03553299605846405
14593.0,1992-06-18,45.25,-0.04736842215061188
14593.0,1992-06-19,44.75,-0.01104972418397665
14593.0,1992-06-22,44.25,-0.011173184029757977
14593.0,1992-06-23,45.25,0.02259887009859085
14593.0,1992-06-24,46.0,0.016574585810303688
14593.0,1992-06-25,45.625,-0.008152173832058907
14593.0,1992-06-26,45.25,-0.008219177834689617
14593.0,1992-06-29,46.75,0.033149171620607376
14593.0,1992-06-30,48.0,0.026737967506051064
14593.0,1992-07-01,49.0,0.02083333395421505
14593.0,1992-07-02,46.25,-0.05612244829535484
14593.0,1992-07-06,46.25,0.0
14593.0,1992-07-07,44.25,-0.04324324429035187
14593.0,1992-07-08,45.75,0.033898305147886276
14593.0,1992-07-09,45.875,0.0027322403620928526
14593.0,1992-07-10,46.0,0.00272479560226202
14593.0,1992-07-13,47.0,0.021739130839705467
14593.0,1992-07-14,47.5,0.010638297535479069
14593.0,1992-07-15,48.0,0.010526316240429878
14593.0,1992-07-16,48.75,0.015625
14593.0,1992-07-17,45.0,-0.07692307978868484
14593.0,1992-07-20,44.75,-0.0055555556900799274
14593.0,1992-07-21,45.75,0.022346368059515953
14593.0,1992-07-22,44.25,-0.032786883413791656
14593.0,1992-07-23,44.75,0.011299435049295425
14593.0,1992-07-24,45.875,0.025139665231108665
14593.0,1992-07-27,45.25,-0.0136239780113101
14593.0,1992-07-28,46.5,0.027624309062957764
14593.0,1992-07-29,47.25,0.016129031777381897
14593.0,1992-07-30,47.25,0.0
14593.0,1992-07-31,46.75,-0.010582010261714458
14593.0,1992-08-03,45.75,-0.02139037474989891
14593.0,1992-08-04,45.5,-0.005464480724185705
14593.0,1992-08-05,44.75,-0.016483517363667488
14593.0,1992-08-06,44.0,-0.016759777441620827
14593.0,1992-08-07,43.375,-0.014204545877873898
14593.0,1992-08-10,44.125,0.01729106716811657
14593.0,1992-08-11,43.5,-0.014164306223392487
14593.0,1992-08-12,44.125,0.014367816038429737
14593.0,1992-08-13,44.75,0.014164306223392487
14593.0,1992-08-14,44.75,0.0
14593.0,1992-08-17,44.75,0.002681564074009657
14593.0,1992-08-18,44.75,0.0
14593.0,1992-08-19,44.5,-0.005586592014878988
14593.0,1992-08-20,44.75,0.00561797758564353
14593.0,1992-08-21,44.75,0.0
14593.0,1992-08-24,43.25,-0.03351955488324165
14593.0,1992-08-25,44.375,0.02601156011223793
14593.0,1992-08-26,44.25,-0.002816901309415698
14593.0,1992-08-27,44.5,0.005649717524647713
14593.0,1992-08-28,45.0,0.01123595517128706
14593.0,1992-08-31,46.0,0.02222222276031971
14593.0,1992-09-01,46.5,0.010869565419852734
14593.0,1992-09-02,48.5,0.04301075264811516
14593.0,1992-09-03,47.75,-0.015463917516171932
14593.0,1992-09-04,47.25,-0.010471204295754433
14593.0,1992-09-08,47.75,0.010582010261714458
14593.0,1992-09-09,49.0,0.026178009808063507
14593.0,1992-09-10,49.25,0.005102040711790323
14593.0,1992-09-11,47.625,-0.03299492225050926
14593.0,1992-09-14,49.5,0.03937007859349251
14593.0,1992-09-15,48.25,-0.02525252476334572
14593.0,1992-09-16,47.0,-0.02590673603117466
14593.0,1992-09-17,46.0,-0.021276595070958138
14593.0,1992-09-18,46.5,0.010869565419852734
14593.0,1992-09-21,46.5,0.0
14593.0,1992-09-22,45.75,-0.016129031777381897
14593.0,1992-09-23,47.5,0.0382513664662838
14593.0,1992-09-24,46.25,-0.02631578966975212
14593.0,1992-09-25,45.5,-0.01621621660888195
14593.0,1992-09-28,44.75,-0.016483517363667488
14593.0,1992-09-29,44.875,0.002793296007439494
14593.0,1992-09-30,45.125,0.005571030545979738
14593.0,1992-10-01,44.25,-0.01939058117568493
14593.0,1992-10-02,43.75,-0.011299435049295425
14593.0,1992-10-05,43.5,-0.0057142856530845165
14593.0,1992-10-06,44.75,0.028735632076859474
14593.0,1992-10-07,43.75,-0.022346368059515953
14593.0,1992-10-08,43.5,-0.0057142856530845165
14593.0,1992-10-09,43.375,-0.0028735632076859474
14593.0,1992-10-12,44.0,0.014409221708774567
14593.0,1992-10-13,45.375,0.03125
14593.0,1992-10-14,46.0,0.013774104416370392
14593.0,1992-10-15,45.5,-0.010869565419852734
14593.0,1992-10-16,49.0,0.07692307978868484
14593.0,1992-10-19,49.0,0.0
14593.0,1992-10-20,49.125,0.0025510203558951616
14593.0,1992-10-21,48.5,-0.01272264588624239
14593.0,1992-10-22,48.75,0.005154639016836882
14593.0,1992-10-23,48.75,0.0
14593.0,1992-10-26,51.5,0.056410256773233414
14593.0,1992-10-27,51.5,0.0
14593.0,1992-10-28,52.25,0.014563106931746006
14593.0,1992-10-29,53.25,0.019138755276799202
14593.0,1992-10-30,52.5,-0.014084506779909134
14593.0,1992-11-02,52.25,-0.004761904943734407
14593.0,1992-11-03,52.0,-0.0047846888191998005
14593.0,1992-11-04,52.5,0.009615384973585606
14593.0,1992-11-05,55.0,0.0476190485060215
14593.0,1992-11-06,55.75,0.013636363670229912
14593.0,1992-11-09,55.25,-0.008968610316514969
14593.0,1992-11-10,56.25,0.018099548295140266
14593.0,1992-11-11,56.75,0.008888889104127884
14593.0,1992-11-12,56.875,0.0022026430815458298
14593.0,1992-11-13,56.25,-0.010989011265337467
14593.0,1992-11-16,57.375,0.019999999552965164
14593.0,1992-11-17,55.25,-0.03703703731298447
14593.0,1992-11-18,57.75,0.04524886980652809
14593.0,1992-11-19,58.25,0.008658008649945259
14593.0,1992-11-20,57.5,-0.01287553645670414
14593.0,1992-11-23,56.75,-0.01304347813129425
14593.0,1992-11-24,57.5,0.013215859420597553
14593.0,1992-11-25,56.5,-0.017391303554177284
14593.0,1992-11-27,56.5,0.0
14593.0,1992-11-30,57.5,0.01982300914824009
14593.0,1992-12-01,58.25,0.01304347813129425
14593.0,1992-12-02,57.25,-0.017167381942272186
14593.0,1992-12-03,57.5,0.0043668122962117195
14593.0,1992-12-04,56.875,-0.010869565419852734
14593.0,1992-12-07,57.75,0.015384615398943424
14593.0,1992-12-08,58.125,0.006493506487458944
14593.0,1992-12-09,57.625,-0.008602150715887547
14593.0,1992-12-10,57.25,-0.006507592275738716
14593.0,1992-12-11,57.5,0.0043668122962117195
14593.0,1992-12-14,57.25,-0.004347825888544321
14593.0,1992-12-15,56.375,-0.015283842571079731
14593.0,1992-12-16,55.0,-0.024390242993831635
14593.0,1992-12-17,56.875,0.034090910106897354
14593.0,1992-12-18,58.25,0.024175824597477913
14593.0,1992-12-21,59.625,0.02360515110194683
14593.0,1992-12-22,60.625,0.016771487891674042
14593.0,1992-12-23,59.75,-0.014432989992201328
14593.0,1992-12-24,59.0,-0.012552301399409771
14593.0,1992-12-28,59.5,0.008474576286971569
14593.0,1992-12-29,59.625,0.0021008404437452555
14593.0,1992-12-30,58.75,-0.014675052836537361
14593.0,1992-12-31,59.75,0.01702127605676651
14593.0,1993-01-04,58.25,-0.025104602798819542
14593.0,1993-01-05,59.25,0.017167381942272186
14593.0,1993-01-06,61.75,0.04219409450888634
14593.0,1993-01-07,61.0,-0.012145749293267727
14593.0,1993-01-08,62.25,0.02049180306494236
14593.0,1993-01-11,64.125,0.0301204826682806
14593.0,1993-01-12,61.5,-0.04093567281961441
14593.0,1993-01-13,63.5,0.03252032399177551
14593.0,1993-01-14,65.0,0.023622047156095505
14593.0,1993-01-15,60.25,-0.07307692617177963
14593.0,1993-01-18,59.5,-0.01244813296943903
14593.0,1993-01-19,59.75,0.004201680887490511
14593.0,1993-01-20,60.0,0.0041841003112494946
14593.0,1993-01-21,60.0,0.0
14593.0,1993-01-22,59.5,-0.008333333767950535
14593.0,1993-01-25,60.0,0.008403361774981022
14593.0,1993-01-26,60.75,0.012500000186264515
14593.0,1993-01-27,60.25,-0.008230452425777912
14593.0,1993-01-28,59.875,-0.006224066484719515
14593.0,1993-01-29,59.5,-0.00626304792240262
14593.0,1993-02-01,61.25,0.029411764815449715
14593.0,1993-02-02,60.25,-0.016326529905200005
14593.0,1993-02-03,60.0,-0.004149377811700106
14593.0,1993-02-04,59.5,-0.008333333767950535
14593.0,1993-02-05,57.25,-0.03781512752175331
14593.0,1993-02-08,56.5,-0.013100436888635159
14593.0,1993-02-09,56.875,0.006637168116867542
14593.0,1993-02-10,55.75,-0.019780220463871956
14593.0,1993-02-11,55.125,-0.011210761964321136
14593.0,1993-02-12,53.875,-0.020498866215348244
14593.0,1993-02-16,53.0,-0.016241298988461494
14593.0,1993-02-17,53.875,0.016509434208273888
14593.0,1993-02-18,55.0,0.020881671458482742
14593.0,1993-02-19,55.0,0.0
14593.0,1993-02-22,55.125,0.0022727272007614374
14593.0,1993-02-23,54.25,-0.01587301678955555
14593.0,1993-02-24,53.625,-0.011520737782120705
14593.0,1993-02-25,54.75,0.02097902074456215
14593.0,1993-02-26,53.0,-0.031963471323251724
14593.0,1993-03-01,53.25,0.004716981202363968
14593.0,1993-03-02,54.25,0.018779342994093895
14593.0,1993-03-03,54.625,0.00691244238987565
14593.0,1993-03-04,55.0,0.006864988710731268
14593.0,1993-03-05,55.0,0.0
14593.0,1993-03-08,56.5,0.027272727340459824
14593.0,1993-03-09,56.75,0.0044247787445783615
14593.0,1993-03-10,56.75,0.0
14593.0,1993-03-11,56.875,0.0022026430815458298
14593.0,1993-03-12,56.25,-0.010989011265337467
14593.0,1993-03-15,57.0,0.013333333656191826
14593.0,1993-03-16,56.5,-0.008771929889917374
14593.0,1993-03-17,55.125,-0.024336284026503563
14593.0,1993-03-18,54.5,-0.011337868869304657
14593.0,1993-03-19,53.75,-0.013761468231678009
14593.0,1993-03-22,53.25,-0.009302325546741486
14593.0,1993-03-23,52.75,-0.009389671497046947
14593.0,1993-03-24,53.75,0.01895734667778015
14593.0,1993-03-25,54.75,0.01860465109348297
14593.0,1993-03-26,53.25,-0.027397260069847107
14593.0,1993-03-29,51.0,-0.0422535203397274
14593.0,1993-03-30,52.25,0.02450980432331562
14593.0,1993-03-31,51.5,-0.014354066923260689
14593.0,1993-04-01,51.75,0.004854368977248669
14593.0,1993-04-02,50.125,-0.03140096738934517
14593.0,1993-04-05,50.0,-0.0024937656708061695
14593.0,1993-04-06,48.75,-0.02500000037252903
14593.0,1993-04-07,50.5,0.03589743748307228
14593.0,1993-04-08,49.75,-0.014851485379040241
14593.0,1993-04-12,50.0,0.005025125574320555
14593.0,1993-04-13,48.5,-0.029999999329447746
14593.0,1993-04-14,48.75,0.005154639016836882
14593.0,1993-04-15,47.25,-0.03076923079788685
14593.0,1993-04-16,48.125,0.018518518656492233
14593.0,1993-04-19,48.5,0.007792207878082991
14593.0,1993-04-20,50.0,0.030927835032343864
14593.0,1993-04-21,49.625,-0.007499999832361937
14593.0,1993-04-22,50.0,0.007556675001978874
14593.0,1993-04-23,49.25,-0.014999999664723873
14593.0,1993-04-26,49.0,-0.005076142027974129
14593.0,1993-04-27,50.25,0.025510204955935478
14593.0,1993-04-28,51.375,0.02238805964589119
14593.0,1993-04-29,50.75,-0.012165450491011143
14593.0,1993-04-30,51.25,0.009852216579020023
14593.0,1993-05-03,51.875,0.012195121496915817
14593.0,1993-05-04,53.375,0.028915662318468094
14593.0,1993-05-05,54.5,0.02107728272676468
14593.0,1993-05-06,54.0,-0.00917431153357029
14593.0,1993-05-07,54.75,0.013888888992369175
14593.0,1993-05-10,55.0,0.004566209856420755
14593.0,1993-05-11,54.5,-0.00909090880304575
14593.0,1993-05-12,53.25,-0.0229357797652483
14593.0,1993-05-13,55.5,0.0422535203397274
14593.0,1993-05-14,55.5,0.0
14593.0,1993-05-17,55.75,0.0045045046135783195
14593.0,1993-05-18,55.5,-0.0044843051582574844
14593.0,1993-05-19,57.25,0.03153153136372566
14593.0,1993-05-20,58.75,0.026200873777270317
14593.0,1993-05-21,57.5,-0.021276595070958138
14593.0,1993-05-24,57.625,0.0021739129442721605
14593.0,1993-05-25,56.375,-0.021691974252462387
14593.0,1993-05-26,57.75,0.024390242993831635
14593.0,1993-05-27,57.5,-0.0043290043249726295
14593.0,1993-05-28,56.625,-0.013130434788763523
14593.0,1993-06-01,57.0,0.0066225165501236916
14593.0,1993-06-02,57.0,0.0
14593.0,1993-06-03,56.375,-0.010964912362396717
14593.0,1993-06-04,54.875,-0.026607539504766464
14593.0,1993-06-07,50.75,-0.0751708447933197
14593.0,1993-06-08,49.5,-0.02463054098188877
14593.0,1993-06-09,44.25,-0.10606060922145844
14593.0,1993-06-10,44.5,0.005649717524647713
14593.0,1993-06-11,43.75,-0.016853932291269302
14593.0,1993-06-14,44.625,0.019999999552965164
14593.0,1993-06-15,42.0,-0.05882352963089943
14593.0,1993-06-16,42.25,0.0059523810632526875
14593.0,1993-06-17,41.25,-0.023668639361858368
14593.0,1993-06-18,41.0,-0.0060606058686971664
14593.0,1993-06-21,39.625,-0.03353658691048622
14593.0,1993-06-22,41.375,0.04416403919458389
14593.0,1993-06-23,40.5,-0.021148037165403366
14593.0,1993-06-24,41.75,0.03086419776082039
14593.0,1993-06-25,40.0,-0.041916169226169586
14593.0,1993-06-28,40.125,0.0031250000465661287
14593.0,1993-06-29,39.0,-0.028037382289767265
14593.0,1993-06-30,39.5,0.012820512987673283
14593.0,1993-07-01,38.0,-0.037974681705236435
14593.0,1993-07-02,38.5,0.01315789483487606
14593.0,1993-07-06,37.75,-0.019480518996715546
14593.0,1993-07-07,36.5,-0.03311258181929588
14593.0,1993-07-08,36.5,0.0
14593.0,1993-07-09,36.75,0.006849315017461777
14593.0,1993-07-12,38.0,0.03401360660791397
14593.0,1993-07-13,37.25,-0.019736841320991516
14593.0,1993-07-14,37.25,0.0
14593.0,1993-07-15,35.75,-0.04026845470070839
14593.0,1993-07-16,27.5,-0.23076923191547394
14593.0,1993-07-19,25.625,-0.06818182021379471
14593.0,1993-07-20,26.875,0.04878048598766327
14593.0,1993-07-21,26.25,-0.023255813866853714
14593.0,1993-07-22,26.5,0.009523809887468815
14593.0,1993-07-23,26.25,-0.009433962404727936
14593.0,1993-07-26,26.875,0.02380952425301075
14593.0,1993-07-27,26.5,-0.013953488320112228
14593.0,1993-07-28,26.875,0.014150943607091904
14593.0,1993-07-29,27.25,0.013953488320112228
14593.0,1993-07-30,27.75,0.01834862306714058
14593.0,1993-08-02,28.5,0.027027027681469917
14593.0,1993-08-03,29.0,0.017543859779834747
14593.0,1993-08-04,30.25,0.043103449046611786
14593.0,1993-08-05,29.5,-0.024793388321995735
14593.0,1993-08-06,29.25,-0.008474576286971569
14593.0,1993-08-09,29.75,0.017094017937779427
14593.0,1993-08-10,28.5,-0.042016807943582535
14593.0,1993-08-11,27.5,-0.035087719559669495
14593.0,1993-08-12,26.5,-0.036363635212183
14593.0,1993-08-13,27.375,0.033018868416547775
14593.0,1993-08-16,27.5,0.008949771523475647
14593.0,1993-08-17,28.375,0.03181818127632141
14593.0,1993-08-18,28.5,0.0044052861630916595
14593.0,1993-08-19,27.5,-0.035087719559669495
14593.0,1993-08-20,28.0,0.0181818176060915
14593.0,1993-08-23,28.375,0.013392857275903225
14593.0,1993-08-24,28.0,-0.013215859420597553
14593.0,1993-08-25,27.25,-0.02678571455180645
14593.0,1993-08-26,26.875,-0.013761468231678009
14593.0,1993-08-27,26.5,-0.013953488320112228
14593.0,1993-08-30,26.0,-0.01886792480945587
14593.0,1993-08-31,26.5,0.01923076994717121
14593.0,1993-09-01,26.125,-0.014150943607091904
14593.0,1993-09-02,25.75,-0.014354066923260689
14593.0,1993-09-03,25.75,0.0
14593.0,1993-09-07,26.25,0.019417475908994675
14593.0,1993-09-08,26.75,0.01904761977493763
14593.0,1993-09-09,26.0,-0.028037382289767265
14593.0,1993-09-10,26.25,0.009615384973585606
14593.0,1993-09-13,25.25,-0.03809523954987526
14593.0,1993-09-14,24.25,-0.039603959769010544
14593.0,1993-09-15,24.5,0.010309278033673763
14593.0,1993-09-16,24.75,0.010204081423580647
14593.0,1993-09-17,25.25,0.020202020183205605
14593.0,1993-09-20,24.875,-0.014851485379040241
14593.0,1993-09-21,24.5,-0.015075377188622952
14593.0,1993-09-22,25.5,0.040816325694322586
14593.0,1993-09-23,24.75,-0.029411764815449715
14593.0,1993-09-24,25.0,0.010101010091602802
14593.0,1993-09-27,24.75,-0.009999999776482582
14593.0,1993-09-28,24.75,0.0
14593.0,1993-09-29,23.875,-0.035353533923625946
14593.0,1993-09-30,23.375,-0.020942408591508865
14593.0,1993-10-01,22.75,-0.026737967506051064
14593.0,1993-10-04,22.75,0.0
14593.0,1993-10-05,23.5,0.032967034727334976
14593.0,1993-10-06,23.625,0.005319148767739534
14593.0,1993-10-07,23.0,-0.026455026119947433
14593.0,1993-10-08,22.625,-0.016304347664117813
14593.0,1993-10-11,23.75,0.049723755568265915
14593.0,1993-10-12,24.0,0.010526316240429878
14593.0,1993-10-13,24.0,0.0
14593.0,1993-10-14,23.75,-0.010416666977107525
14593.0,1993-10-15,28.25,0.1894736886024475
14593.0,1993-10-18,28.375,0.0044247787445783615
14593.0,1993-10-19,27.75,-0.022026430815458298
14593.0,1993-10-20,27.75,0.0
14593.0,1993-10-21,30.25,0.09009008854627609
14593.0,1993-10-22,30.25,0.0
14593.0,1993-10-25,30.0,-0.00826446246355772
14593.0,1993-10-26,29.75,-0.008333333767950535
14593.0,1993-10-27,31.75,0.06722689419984818
14593.0,1993-10-28,31.0,-0.023622047156095505
14593.0,1993-10-29,30.75,-0.008064515888690948
14593.0,1993-11-01,31.5,0.024390242993831635
14593.0,1993-11-02,32.75,0.0396825410425663
14593.0,1993-11-03,31.625,-0.03435114398598671
14593.0,1993-11-04,32.25,0.01976284570991993
14593.0,1993-11-05,31.875,-0.011627906933426857
14593.0,1993-11-08,30.75,-0.03529411926865578
14593.0,1993-11-09,30.125,-0.020325202494859695
14593.0,1993-11-10,30.75,0.02074688859283924
14593.0,1993-11-11,31.375,0.020325202494859695
14593.0,1993-11-12,31.75,0.011952191591262817
14593.0,1993-11-15,32.0,0.007874015718698502
14593.0,1993-11-16,34.0,0.0625
14593.0,1993-11-17,33.5,-0.014705882407724857
14593.0,1993-11-18,33.5,0.0
14593.0,1993-11-19,33.0,-0.011343283578753471
14593.0,1993-11-22,32.5,-0.01515151560306549
14593.0,1993-11-23,33.0,0.015384615398943424
14593.0,1993-11-24,33.0,0.0
14593.0,1993-11-26,32.625,-0.011363636702299118
14593.0,1993-11-29,31.75,-0.026819923892617226
14593.0,1993-11-30,31.5,-0.007874015718698502
14593.0,1993-12-01,31.5,0.0
14593.0,1993-12-02,31.75,0.007936508394777775
14593.0,1993-12-03,31.5,-0.007874015718698502
14593.0,1993-12-06,32.25,0.02380952425301075
14593.0,1993-12-07,32.25,0.0
14593.0,1993-12-08,31.875,-0.011627906933426857
14593.0,1993-12-09,30.0,-0.05882352963089943
14593.0,1993-12-10,28.25,-0.05833333358168602
14593.0,1993-12-13,29.5,0.044247787445783615
14593.0,1993-12-14,29.125,-0.012711863964796066
14593.0,1993-12-15,29.75,0.021459227427840233
14593.0,1993-12-16,29.375,-0.012605042196810246
14593.0,1993-12-17,29.5,0.0042553190141916275
14593.0,1993-12-20,28.5,-0.033898305147886276
14593.0,1993-12-21,27.5,-0.035087719559669495
14593.0,1993-12-22,28.0,0.0181818176060915
14593.0,1993-12-23,27.25,-0.02678571455180645
14593.0,1993-12-27,28.5,0.0458715595304966
14593.0,1993-12-28,29.125,0.021929824724793434
14593.0,1993-12-29,28.5,-0.021459227427840233
14593.0,1993-12-30,29.75,0.04385964944958687
14593.0,1993-12-31,29.25,-0.016806723549962044
14593.0,1994-01-03,29.875,0.021367521956562996
14593.0,1994-01-04,31.5,0.054393306374549866
14593.0,1994-01-05,33.75,0.0714285746216774
14593.0,1994-01-06,32.75,-0.029629629105329514
14593.0,1994-01-07,33.125,0.011450381949543953
14593.0,1994-01-10,33.625,0.015094339847564697
14593.0,1994-01-11,31.875,-0.05204461142420769
14593.0,1994-01-12,30.5,-0.04313725605607033
14593.0,1994-01-13,30.625,0.004098360426723957
14593.0,1994-01-14,31.0,0.01224489789456129
14593.0,1994-01-17,30.375,-0.02016128972172737
14593.0,1994-01-18,29.375,-0.03292180970311165
14593.0,1994-01-19,29.25,-0.0042553190141916275
14593.0,1994-01-20,29.875,0.021367521956562996
14593.0,1994-01-21,33.375,0.1171548143029213
14593.0,1994-01-24,35.0,0.048689138144254684
14593.0,1994-01-25,33.875,-0.03214285895228386
14593.0,1994-01-26,33.5,-0.011070110835134983
14593.0,1994-01-27,34.125,0.018656715750694275
14593.0,1994-01-28,34.0,-0.0036630036775022745
14593.0,1994-01-31,32.75,-0.036764707416296005
14593.0,1994-02-01,33.25,0.015267175622284412
14593.0,1994-02-02,33.0,-0.007518797181546688
14593.0,1994-02-03,33.5,0.01515151560306549
14593.0,1994-02-04,33.5,0.0
14593.0,1994-02-07,36.5,0.0931343287229538
14593.0,1994-02-08,35.75,-0.02054794505238533
14593.0,1994-02-09,36.25,0.0139860138297081
14593.0,1994-02-10,36.5,0.006896551698446274
14593.0,1994-02-11,37.0,0.013698630034923553
14593.0,1994-02-14,37.0,0.0
14593.0,1994-02-15,37.125,0.0033783784601837397
14593.0,1994-02-16,36.75,-0.010101010091602802
14593.0,1994-02-17,37.0,0.006802720949053764
14593.0,1994-02-18,36.25,-0.020270269364118576
14593.0,1994-02-22,37.25,0.027586206793785095
14593.0,1994-02-23,37.25,0.0
14593.0,1994-02-24,36.625,-0.016778523102402687
14593.0,1994-02-25,36.0,-0.01706484705209732
14593.0,1994-02-28,36.5,0.013888888992369175
14593.0,1994-03-01,36.25,-0.006849315017461777
14593.0,1994-03-02,35.625,-0.017241379246115685
14593.0,1994-03-03,35.75,0.003508772002533078
14593.0,1994-03-04,36.75,0.0279720276594162
14593.0,1994-03-07,37.875,0.030612245202064514
14593.0,1994-03-08,37.0,-0.023102309554815292
14593.0,1994-03-09,37.5,0.013513513840734959
14593.0,1994-03-10,37.25,-0.006666666828095913
14593.0,1994-03-11,37.25,0.0
14593.0,1994-03-14,38.125,0.02348993346095085
14593.0,1994-03-15,37.625,-0.013114754110574722
14593.0,1994-03-16,36.75,-0.023255813866853714
14593.0,1994-03-17,36.5,-0.006802720949053764
14593.0,1994-03-18,36.375,-0.0034246575087308884
14593.0,1994-03-21,35.5,-0.024054983630776405
14593.0,1994-03-22,35.0,-0.014084506779909134
